File Size,Block Size,Speed,Encryption,Operation,Trial
524288,256,1365169.0,Unencrypted,write,1
524288,512,489736.0,Unencrypted,write,1
524288,1024,1236298.0,Unencrypted,write,1
524288,2048,162516.0,Unencrypted,write,1
524288,4096,140099.0,Unencrypted,write,1
524288,8192,1201836.0,Unencrypted,write,1
524288,16384,1248236.0,Unencrypted,write,1
1048576,64,135041.0,Unencrypted,write,1
1048576,128,959415.0,Unencrypted,write,1
1048576,256,1148724.0,Unencrypted,write,1
1048576,512,1123828.0,Unencrypted,write,1
1048576,1024,291936.0,Unencrypted,write,1
1048576,2048,1090054.0,Unencrypted,write,1
1048576,4096,977015.0,Unencrypted,write,1
1048576,8192,63815.0,Unencrypted,write,1
1048576,16384,69064.0,Unencrypted,write,1
64,4,334788.0,Unencrypted,write,2
64,8,929467.0,Unencrypted,write,2
64,16,1484662.0,Unencrypted,write,2
64,32,43564.0,Unencrypted,write,2
64,64,725882.0,Unencrypted,write,2
128,4,628061.0,Unencrypted,write,2
128,8,1504659.0,Unencrypted,write,2
128,16,1155043.0,Unencrypted,write,2
128,32,978253.0,Unencrypted,write,2
128,64,1349580.0,Unencrypted,write,2
128,128,1911894.0,Unencrypted,write,2
256,4,1023775.0,Unencrypted,write,2
256,8,1704877.0,Unencrypted,write,2
256,16,1743637.0,Unencrypted,write,2
256,32,1981783.0,Unencrypted,write,2
256,64,204607.0,Unencrypted,write,2
256,128,1718521.0,Unencrypted,write,2
256,256,44116.0,Unencrypted,write,2
512,4,1289930.0,Unencrypted,write,2
512,8,2207515.0,Unencrypted,write,2
512,16,2975154.0,Unencrypted,write,2
512,32,2317080.0,Unencrypted,write,2
512,64,3140488.0,Unencrypted,write,2
512,128,2782414.0,Unencrypted,write,2
512,256,225841.0,Unencrypted,write,2
512,512,1766304.0,Unencrypted,write,2
1024,4,1387350.0,Unencrypted,write,2
1024,8,2625597.0,Unencrypted,write,2
1024,16,3029305.0,Unencrypted,write,2
1024,32,2767722.0,Unencrypted,write,2
1024,64,3908759.0,Unencrypted,write,2
1024,128,3066069.0,Unencrypted,write,2
1024,256,2064088.0,Unencrypted,write,2
1024,512,3821805.0,Unencrypted,write,2
1024,1024,1855433.0,Unencrypted,write,2
2048,4,1384623.0,Unencrypted,write,2
2048,8,2559723.0,Unencrypted,write,2
2048,16,2547576.0,Unencrypted,write,2
2048,32,3025897.0,Unencrypted,write,2
2048,64,3189957.0,Unencrypted,write,2
2048,128,4358590.0,Unencrypted,write,2
2048,256,2509617.0,Unencrypted,write,2
2048,512,3717289.0,Unencrypted,write,2
2048,1024,4112366.0,Unencrypted,write,2
2048,2048,385323.0,Unencrypted,write,2
4096,4,1571261.0,Unencrypted,write,2
4096,8,2773270.0,Unencrypted,write,2
4096,16,3100608.0,Unencrypted,write,2
4096,32,3531460.0,Unencrypted,write,2
4096,64,3686029.0,Unencrypted,write,2
4096,128,3896717.0,Unencrypted,write,2
4096,256,4248440.0,Unencrypted,write,2
4096,512,3806915.0,Unencrypted,write,2
4096,1024,1169907.0,Unencrypted,write,2
4096,2048,3237937.0,Unencrypted,write,2
4096,4096,1713735.0,Unencrypted,write,2
8192,4,1601195.0,Unencrypted,write,2
8192,8,2804463.0,Unencrypted,write,2
8192,16,3276785.0,Unencrypted,write,2
8192,32,3811901.0,Unencrypted,write,2
8192,64,4065372.0,Unencrypted,write,2
8192,128,1989238.0,Unencrypted,write,2
8192,256,4207243.0,Unencrypted,write,2
8192,512,3701837.0,Unencrypted,write,2
8192,1024,4059608.0,Unencrypted,write,2
8192,2048,4177574.0,Unencrypted,write,2
8192,4096,2267998.0,Unencrypted,write,2
8192,8192,1809568.0,Unencrypted,write,2
16384,4,732774.0,Unencrypted,write,2
16384,8,1949278.0,Unencrypted,write,2
16384,16,3396438.0,Unencrypted,write,2
16384,32,2561215.0,Unencrypted,write,2
16384,64,3331400.0,Unencrypted,write,2
16384,128,2636991.0,Unencrypted,write,2
16384,256,3890631.0,Unencrypted,write,2
16384,512,2114653.0,Unencrypted,write,2
16384,1024,4020609.0,Unencrypted,write,2
16384,2048,1789811.0,Unencrypted,write,2
16384,4096,2943042.0,Unencrypted,write,2
16384,8192,2046452.0,Unencrypted,write,2
16384,16384,823354.0,Unencrypted,write,2
32768,64,1171659.0,Unencrypted,write,2
32768,128,3822228.0,Unencrypted,write,2
32768,256,3822228.0,Unencrypted,write,2
32768,512,1608869.0,Unencrypted,write,2
32768,1024,3819997.0,Unencrypted,write,2
32768,2048,3880614.0,Unencrypted,write,2
32768,4096,3023174.0,Unencrypted,write,2
32768,8192,2723191.0,Unencrypted,write,2
32768,16384,1942166.0,Unencrypted,write,2
65536,64,2064782.0,Unencrypted,write,2
65536,128,2050183.0,Unencrypted,write,2
65536,256,3780323.0,Unencrypted,write,2
65536,512,1479502.0,Unencrypted,write,2
65536,1024,1858327.0,Unencrypted,write,2
65536,2048,2043644.0,Unencrypted,write,2
65536,4096,1373573.0,Unencrypted,write,2
65536,8192,1478571.0,Unencrypted,write,2
65536,16384,1569728.0,Unencrypted,write,2
131072,64,1629375.0,Unencrypted,write,2
131072,128,2567119.0,Unencrypted,write,2
131072,256,2455825.0,Unencrypted,write,2
131072,512,2623171.0,Unencrypted,write,2
131072,1024,2651830.0,Unencrypted,write,2
131072,2048,2492242.0,Unencrypted,write,2
131072,4096,2344966.0,Unencrypted,write,2
131072,8192,2246039.0,Unencrypted,write,2
131072,16384,2148509.0,Unencrypted,write,2
262144,64,1182367.0,Unencrypted,write,2
262144,128,484162.0,Unencrypted,write,2
262144,256,1554550.0,Unencrypted,write,2
262144,512,1855218.0,Unencrypted,write,2
262144,1024,1869613.0,Unencrypted,write,2
262144,2048,1934983.0,Unencrypted,write,2
262144,4096,2118899.0,Unencrypted,write,2
262144,8192,630745.0,Unencrypted,write,2
262144,16384,1513691.0,Unencrypted,write,2
524288,64,1139486.0,Unencrypted,write,2
524288,128,204361.0,Unencrypted,write,2
524288,256,138582.0,Unencrypted,write,2
524288,512,1279100.0,Unencrypted,write,2
524288,1024,1279806.0,Unencrypted,write,2
524288,2048,215343.0,Unencrypted,write,2
524288,4096,1268669.0,Unencrypted,write,2
524288,8192,1184069.0,Unencrypted,write,2
524288,16384,776788.0,Unencrypted,write,2
1048576,64,94704.0,Unencrypted,write,2
1048576,128,553442.0,Unencrypted,write,2
1048576,256,1104278.0,Unencrypted,write,2
1048576,512,944495.0,Unencrypted,write,2
1048576,1024,86164.0,Unencrypted,write,2
1048576,2048,1219779.0,Unencrypted,write,2
1048576,4096,1147404.0,Unencrypted,write,2
1048576,8192,740693.0,Unencrypted,write,2
1048576,16384,1107326.0,Unencrypted,write,2
64,4,1049372.0,Unencrypted,write,3
64,8,969761.0,Unencrypted,write,3
64,16,1518251.0,Unencrypted,write,3
64,32,842003.0,Unencrypted,write,3
64,64,1421755.0,Unencrypted,write,3
128,4,650117.0,Unencrypted,write,3
128,8,1102844.0,Unencrypted,write,3
128,16,1436229.0,Unencrypted,write,3
128,32,1561553.0,Unencrypted,write,3
128,64,2286447.0,Unencrypted,write,3
128,128,780556.0,Unencrypted,write,3
256,4,1471270.0,Unencrypted,write,3
256,8,2065659.0,Unencrypted,write,3
256,16,1897721.0,Unencrypted,write,3
256,32,2665657.0,Unencrypted,write,3
256,64,2135500.0,Unencrypted,write,3
256,128,2812272.0,Unencrypted,write,3
256,256,2588541.0,Unencrypted,write,3
512,4,1657257.0,Unencrypted,write,3
512,8,2381315.0,Unencrypted,write,3
512,16,2739816.0,Unencrypted,write,3
512,32,2975154.0,Unencrypted,write,3
512,64,3634839.0,Unencrypted,write,3
512,128,3064306.0,Unencrypted,write,3
512,256,3284589.0,Unencrypted,write,3
512,512,1869318.0,Unencrypted,write,3
1024,4,1347311.0,Unencrypted,write,3
1024,8,2547723.0,Unencrypted,write,3
1024,16,2744728.0,Unencrypted,write,3
1024,32,2716948.0,Unencrypted,write,3
1024,64,3684119.0,Unencrypted,write,3
1024,128,3808251.0,Unencrypted,write,3
1024,256,3229770.0,Unencrypted,write,3
1024,512,2708381.0,Unencrypted,write,3
1024,1024,2646630.0,Unencrypted,write,3
2048,4,1771922.0,Unencrypted,write,3
2048,8,2506688.0,Unencrypted,write,3
2048,16,3476572.0,Unencrypted,write,3
2048,32,3038742.0,Unencrypted,write,3
2048,64,2752473.0,Unencrypted,write,3
2048,128,3690142.0,Unencrypted,write,3
2048,256,3855782.0,Unencrypted,write,3
2048,512,1712231.0,Unencrypted,write,3
2048,1024,3465352.0,Unencrypted,write,3
2048,2048,3111386.0,Unencrypted,write,3
4096,4,1695972.0,Unencrypted,write,3
4096,8,2460310.0,Unencrypted,write,3
4096,16,3003050.0,Unencrypted,write,3
4096,32,3433360.0,Unencrypted,write,3
4096,64,3628421.0,Unencrypted,write,3
4096,128,3589754.0,Unencrypted,write,3
4096,256,637594.0,Unencrypted,write,3
4096,512,4078979.0,Unencrypted,write,3
4096,1024,3747131.0,Unencrypted,write,3
4096,2048,3527834.0,Unencrypted,write,3
4096,4096,2730514.0,Unencrypted,write,3
8192,4,1337641.0,Unencrypted,write,3
8192,8,2715153.0,Unencrypted,write,3
8192,16,3234221.0,Unencrypted,write,3
8192,32,3594563.0,Unencrypted,write,3
8192,64,4188268.0,Unencrypted,write,3
8192,128,4114541.0,Unencrypted,write,3
8192,256,4095903.0,Unencrypted,write,3
8192,512,3980596.0,Unencrypted,write,3
8192,1024,4009863.0,Unencrypted,write,3
8192,2048,3459566.0,Unencrypted,write,3
8192,4096,1703776.0,Unencrypted,write,3
8192,8192,2802633.0,Unencrypted,write,3
16384,4,765968.0,Unencrypted,write,3
16384,8,2923137.0,Unencrypted,write,3
16384,16,3550145.0,Unencrypted,write,3
16384,32,3908556.0,Unencrypted,write,3
16384,64,3931813.0,Unencrypted,write,3
16384,128,4363195.0,Unencrypted,write,3
16384,256,4314976.0,Unencrypted,write,3
16384,512,4117452.0,Unencrypted,write,3
16384,1024,4098054.0,Unencrypted,write,3
16384,2048,3564139.0,Unencrypted,write,3
16384,4096,1318642.0,Unencrypted,write,3
16384,8192,2011529.0,Unencrypted,write,3
16384,16384,1059018.0,Unencrypted,write,3
32768,64,1536526.0,Unencrypted,write,3
32768,128,4110409.0,Unencrypted,write,3
32768,256,3611605.0,Unencrypted,write,3
32768,512,1552319.0,Unencrypted,write,3
32768,1024,3153223.0,Unencrypted,write,3
32768,2048,3110688.0,Unencrypted,write,3
32768,4096,3800456.0,Unencrypted,write,3
32768,8192,2608701.0,Unencrypted,write,3
32768,16384,3133311.0,Unencrypted,write,3
65536,64,2919208.0,Unencrypted,write,3
65536,128,1944622.0,Unencrypted,write,3
65536,256,2313966.0,Unencrypted,write,3
65536,512,3506104.0,Unencrypted,write,3
65536,1024,2924674.0,Unencrypted,write,3
65536,2048,1995197.0,Unencrypted,write,3
65536,4096,2279993.0,Unencrypted,write,3
65536,8192,2617565.0,Unencrypted,write,3
65536,16384,1873744.0,Unencrypted,write,3
131072,64,2175546.0,Unencrypted,write,3
131072,128,2734548.0,Unencrypted,write,3
131072,256,2254882.0,Unencrypted,write,3
131072,512,2271729.0,Unencrypted,write,3
131072,1024,1983533.0,Unencrypted,write,3
131072,2048,2021653.0,Unencrypted,write,3
131072,4096,1906585.0,Unencrypted,write,3
131072,8192,1663201.0,Unencrypted,write,3
131072,16384,1446726.0,Unencrypted,write,3
262144,64,1292725.0,Unencrypted,write,3
262144,128,1536680.0,Unencrypted,write,3
262144,256,1338138.0,Unencrypted,write,3
262144,512,1471974.0,Unencrypted,write,3
262144,1024,60290.0,Unencrypted,write,3
262144,2048,191684.0,Unencrypted,write,3
262144,4096,1159795.0,Unencrypted,write,3
262144,8192,1067917.0,Unencrypted,write,3
262144,16384,1202501.0,Unencrypted,write,3
524288,64,1132317.0,Unencrypted,write,3
524288,128,1294062.0,Unencrypted,write,3
524288,256,105418.0,Unencrypted,write,3
524288,512,1286804.0,Unencrypted,write,3
524288,1024,111936.0,Unencrypted,write,3
524288,2048,1250483.0,Unencrypted,write,3
524288,4096,207689.0,Unencrypted,write,3
524288,8192,1122391.0,Unencrypted,write,3
524288,16384,147833.0,Unencrypted,write,3
1048576,64,1058242.0,Unencrypted,write,3
1048576,128,65309.0,Unencrypted,write,3
1048576,256,231327.0,Unencrypted,write,3
1048576,512,67615.0,Unencrypted,write,3
1048576,1024,1030042.0,Unencrypted,write,3
1048576,2048,197485.0,Unencrypted,write,3
1048576,4096,1000302.0,Unencrypted,write,3
1048576,8192,792187.0,Unencrypted,write,3
1048576,16384,107965.0,Unencrypted,write,3
64,4,7940539.0,Veracrypt,read,1
64,8,10821524.0,Veracrypt,read,1
64,16,15972885.0,Veracrypt,read,1
64,32,20962191.0,Veracrypt,read,1
64,64,34389688.0,Veracrypt,read,1
128,4,9129573.0,Veracrypt,read,1
128,8,14200794.0,Veracrypt,read,1
128,16,15881078.0,Veracrypt,read,1
128,32,15881078.0,Veracrypt,read,1
128,64,21643049.0,Veracrypt,read,1
128,128,45475583.0,Veracrypt,read,1
256,4,7518900.0,Veracrypt,read,1
256,8,12228612.0,Veracrypt,read,1
256,16,11207494.0,Veracrypt,read,1
256,32,12812277.0,Veracrypt,read,1
256,64,17096249.0,Veracrypt,read,1
256,128,22940409.0,Veracrypt,read,1
256,256,43286099.0,Veracrypt,read,1
512,4,5684095.0,Veracrypt,read,1
512,8,8234036.0,Veracrypt,read,1
512,16,12797441.0,Veracrypt,read,1
512,32,17069844.0,Veracrypt,read,1
512,64,13872122.0,Veracrypt,read,1
512,128,13109944.0,Veracrypt,read,1
512,256,16049269.0,Veracrypt,read,1
512,512,46882458.0,Veracrypt,read,1
1024,4,6650556.0,Veracrypt,read,1
1024,8,9220512.0,Veracrypt,read,1
1024,16,15080341.0,Veracrypt,read,1
1024,32,12348754.0,Veracrypt,read,1
1024,64,12037272.0,Veracrypt,read,1
1024,128,18936769.0,Veracrypt,read,1
1024,256,16789959.0,Veracrypt,read,1
1024,512,19020633.0,Veracrypt,read,1
1024,1024,18291580.0,Veracrypt,read,1
2048,4,7343043.0,Veracrypt,read,1
2048,8,11456214.0,Veracrypt,read,1
2048,16,12862925.0,Veracrypt,read,1
2048,32,12635867.0,Veracrypt,read,1
2048,64,13138359.0,Veracrypt,read,1
2048,128,13639023.0,Veracrypt,read,1
2048,256,11770166.0,Veracrypt,read,1
2048,512,16001943.0,Veracrypt,read,1
2048,1024,12959958.0,Veracrypt,read,1
2048,2048,16915790.0,Veracrypt,read,1
4096,4,7158858.0,Veracrypt,read,1
4096,8,9707206.0,Veracrypt,read,1
4096,16,10888456.0,Veracrypt,read,1
4096,32,10239486.0,Veracrypt,read,1
4096,64,12379160.0,Veracrypt,read,1
4096,128,14378797.0,Veracrypt,read,1
4096,256,14283162.0,Veracrypt,read,1
4096,512,14271297.0,Veracrypt,read,1
4096,1024,11940367.0,Veracrypt,read,1
4096,2048,12299398.0,Veracrypt,read,1
4096,4096,9663524.0,Veracrypt,read,1
8192,4,6277120.0,Veracrypt,read,1
8192,8,9513174.0,Veracrypt,read,1
8192,16,11735662.0,Veracrypt,read,1
8192,32,12468128.0,Veracrypt,read,1
8192,64,12698523.0,Veracrypt,read,1
8192,128,13365357.0,Veracrypt,read,1
8192,256,13906289.0,Veracrypt,read,1
8192,512,12432038.0,Veracrypt,read,1
8192,1024,10877445.0,Veracrypt,read,1
8192,2048,11098803.0,Veracrypt,read,1
8192,4096,9954134.0,Veracrypt,read,1
8192,8192,10582628.0,Veracrypt,read,1
16384,4,6427904.0,Veracrypt,read,1
16384,8,9728392.0,Veracrypt,read,1
16384,16,10045523.0,Veracrypt,read,1
16384,32,8135557.0,Veracrypt,read,1
16384,64,12003809.0,Veracrypt,read,1
16384,128,12672310.0,Veracrypt,read,1
16384,256,12790240.0,Veracrypt,read,1
16384,512,13097393.0,Veracrypt,read,1
16384,1024,9042267.0,Veracrypt,read,1
16384,2048,10865073.0,Veracrypt,read,1
16384,4096,4238853.0,Veracrypt,read,1
16384,8192,9769885.0,Veracrypt,read,1
16384,16384,9557904.0,Veracrypt,read,1
32768,64,12885941.0,Veracrypt,read,1
32768,128,13271681.0,Veracrypt,read,1
32768,256,11397393.0,Veracrypt,read,1
32768,512,13059814.0,Veracrypt,read,1
32768,1024,8595948.0,Veracrypt,read,1
32768,2048,10832365.0,Veracrypt,read,1
32768,4096,10069668.0,Veracrypt,read,1
32768,8192,5734793.0,Veracrypt,read,1
32768,16384,7184169.0,Veracrypt,read,1
65536,64,12161229.0,Veracrypt,read,1
65536,128,11106265.0,Veracrypt,read,1
65536,256,13922940.0,Veracrypt,read,1
65536,512,11564649.0,Veracrypt,read,1
65536,1024,10971941.0,Veracrypt,read,1
65536,2048,9323645.0,Veracrypt,read,1
65536,4096,9028432.0,Veracrypt,read,1
65536,8192,8316829.0,Veracrypt,read,1
65536,16384,9190227.0,Veracrypt,read,1
131072,64,13017269.0,Veracrypt,read,1
131072,128,12782698.0,Veracrypt,read,1
131072,256,10949172.0,Veracrypt,read,1
131072,512,9555518.0,Veracrypt,read,1
131072,1024,9289270.0,Veracrypt,read,1
131072,2048,7494986.0,Veracrypt,read,1
131072,4096,7517328.0,Veracrypt,read,1
131072,8192,6963711.0,Veracrypt,read,1
131072,16384,6934286.0,Veracrypt,read,1
262144,64,8668232.0,Veracrypt,read,1
262144,128,11396523.0,Veracrypt,read,1
262144,256,9859870.0,Veracrypt,read,1
262144,512,11064178.0,Veracrypt,read,1
262144,1024,8483571.0,Veracrypt,read,1
262144,2048,8721520.0,Veracrypt,read,1
262144,4096,8488024.0,Veracrypt,read,1
262144,8192,7753697.0,Veracrypt,read,1
262144,16384,7048612.0,Veracrypt,read,1
524288,64,10670995.0,Veracrypt,read,1
524288,128,12334743.0,Veracrypt,read,1
524288,256,11479684.0,Veracrypt,read,1
524288,512,10889768.0,Veracrypt,read,1
524288,1024,7985129.0,Veracrypt,read,1
524288,2048,8329166.0,Veracrypt,read,1
524288,4096,8485823.0,Veracrypt,read,1
524288,8192,6862216.0,Veracrypt,read,1
524288,16384,8016012.0,Veracrypt,read,1
1048576,64,256540.0,Veracrypt,read,1
1048576,128,252931.0,Veracrypt,read,1
1048576,256,311589.0,Veracrypt,read,1
1048576,512,477138.0,Veracrypt,read,1
1048576,1024,629908.0,Veracrypt,read,1
1048576,2048,694574.0,Veracrypt,read,1
1048576,4096,697595.0,Veracrypt,read,1
1048576,8192,717803.0,Veracrypt,read,1
1048576,16384,731975.0,Veracrypt,read,1
64,4,7100397.0,Veracrypt,read,2
64,8,7940539.0,Veracrypt,read,2
64,16,10402178.0,Veracrypt,read,2
64,32,2923952.0,Veracrypt,read,2
64,64,34389688.0,Veracrypt,read,2
128,4,6727225.0,Veracrypt,read,2
128,8,10567140.0,Veracrypt,read,2
128,16,10779307.0,Veracrypt,read,2
128,32,12842051.0,Veracrypt,read,2
128,64,18637664.0,Veracrypt,read,2
128,128,41924383.0,Veracrypt,read,2
256,4,6398720.0,Veracrypt,read,2
256,8,8271916.0,Veracrypt,read,2
256,16,9868433.0,Veracrypt,read,2
256,32,7735574.0,Veracrypt,read,2
256,64,13454450.0,Veracrypt,read,2
256,128,21134280.0,Veracrypt,read,2
256,256,43286099.0,Veracrypt,read,2
512,4,6931711.0,Veracrypt,read,2
512,8,8665997.0,Veracrypt,read,2
512,16,11683444.0,Veracrypt,read,2
512,32,13522711.0,Veracrypt,read,2
512,64,17069844.0,Veracrypt,read,2
512,128,11374040.0,Veracrypt,read,2
512,256,28328790.0,Veracrypt,read,2
512,512,34192498.0,Veracrypt,read,2
1024,4,7869040.0,Veracrypt,read,2
1024,8,8061038.0,Veracrypt,read,2
1024,16,11903823.0,Veracrypt,read,2
1024,32,10454984.0,Veracrypt,read,2
1024,64,15080341.0,Veracrypt,read,2
1024,128,13643232.0,Veracrypt,read,2
1024,256,16531459.0,Veracrypt,read,2
1024,512,23754601.0,Veracrypt,read,2
1024,1024,21388672.0,Veracrypt,read,2
2048,4,6114678.0,Veracrypt,read,2
2048,8,9024882.0,Veracrypt,read,2
2048,16,10889797.0,Veracrypt,read,2
2048,32,14040298.0,Veracrypt,read,2
2048,64,5433896.0,Veracrypt,read,2
2048,128,12204980.0,Veracrypt,read,2
2048,256,9140117.0,Veracrypt,read,2
2048,512,12882215.0,Veracrypt,read,2
2048,1024,9268323.0,Veracrypt,read,2
2048,2048,9808036.0,Veracrypt,read,2
4096,4,7209932.0,Veracrypt,read,2
4096,8,8224733.0,Veracrypt,read,2
4096,16,11106675.0,Veracrypt,read,2
4096,32,11539362.0,Veracrypt,read,2
4096,64,11193514.0,Veracrypt,read,2
4096,128,9440496.0,Veracrypt,read,2
4096,256,12919082.0,Veracrypt,read,2
4096,512,14118827.0,Veracrypt,read,2
4096,1024,11042425.0,Veracrypt,read,2
4096,2048,12308209.0,Veracrypt,read,2
4096,4096,310679.0,Veracrypt,read,2
8192,4,6638529.0,Veracrypt,read,2
8192,8,8622688.0,Veracrypt,read,2
8192,16,10651521.0,Veracrypt,read,2
8192,32,10368664.0,Veracrypt,read,2
8192,64,11251448.0,Veracrypt,read,2
8192,128,11703682.0,Veracrypt,read,2
8192,256,12189466.0,Veracrypt,read,2
8192,512,11009893.0,Veracrypt,read,2
8192,1024,10202411.0,Veracrypt,read,2
8192,2048,9893942.0,Veracrypt,read,2
8192,4096,7074554.0,Veracrypt,read,2
8192,8192,9939736.0,Veracrypt,read,2
16384,4,6084166.0,Veracrypt,read,2
16384,8,8752060.0,Veracrypt,read,2
16384,16,10958635.0,Veracrypt,read,2
16384,32,9168947.0,Veracrypt,read,2
16384,64,11635919.0,Veracrypt,read,2
16384,128,12458647.0,Veracrypt,read,2
16384,256,12700414.0,Veracrypt,read,2
16384,512,12488079.0,Veracrypt,read,2
16384,1024,8596590.0,Veracrypt,read,2
16384,2048,9935146.0,Veracrypt,read,2
16384,4096,9081702.0,Veracrypt,read,2
16384,8192,9799141.0,Veracrypt,read,2
16384,16384,9087707.0,Veracrypt,read,2
32768,64,7462692.0,Veracrypt,read,2
32768,128,12740214.0,Veracrypt,read,2
32768,256,12681437.0,Veracrypt,read,2
32768,512,12940539.0,Veracrypt,read,2
32768,1024,10796626.0,Veracrypt,read,2
32768,2048,9165770.0,Veracrypt,read,2
32768,4096,8526621.0,Veracrypt,read,2
32768,8192,9887832.0,Veracrypt,read,2
32768,16384,9298475.0,Veracrypt,read,2
65536,64,11680129.0,Veracrypt,read,2
65536,128,12071505.0,Veracrypt,read,2
65536,256,12190353.0,Veracrypt,read,2
65536,512,11318459.0,Veracrypt,read,2
65536,1024,9554720.0,Veracrypt,read,2
65536,2048,9128879.0,Veracrypt,read,2
65536,4096,9633412.0,Veracrypt,read,2
65536,8192,10003997.0,Veracrypt,read,2
65536,16384,7332266.0,Veracrypt,read,2
131072,64,13127930.0,Veracrypt,read,2
131072,128,12651790.0,Veracrypt,read,2
131072,256,13417250.0,Veracrypt,read,2
131072,512,13875782.0,Veracrypt,read,2
131072,1024,9615855.0,Veracrypt,read,2
131072,2048,7875502.0,Veracrypt,read,2
131072,4096,8213548.0,Veracrypt,read,2
131072,8192,8862768.0,Veracrypt,read,2
131072,16384,7127670.0,Veracrypt,read,2
262144,64,11611108.0,Veracrypt,read,2
262144,128,12035487.0,Veracrypt,read,2
262144,256,12957564.0,Veracrypt,read,2
262144,512,12394476.0,Veracrypt,read,2
262144,1024,9272569.0,Veracrypt,read,2
262144,2048,9160092.0,Veracrypt,read,2
262144,4096,8439357.0,Veracrypt,read,2
262144,8192,8551998.0,Veracrypt,read,2
262144,16384,7511104.0,Veracrypt,read,2
524288,64,11922391.0,Veracrypt,read,2
524288,128,13097703.0,Veracrypt,read,2
524288,256,13526556.0,Veracrypt,read,2
524288,512,12615530.0,Veracrypt,read,2
524288,1024,9080463.0,Veracrypt,read,2
524288,2048,9506255.0,Veracrypt,read,2
524288,4096,8148852.0,Veracrypt,read,2
524288,8192,7999508.0,Veracrypt,read,2
524288,16384,8174874.0,Veracrypt,read,2
1048576,64,11854898.0,Veracrypt,read,2
1048576,128,11346992.0,Veracrypt,read,2
1048576,256,711272.0,Veracrypt,read,2
1048576,512,11495011.0,Veracrypt,read,2
1048576,1024,4822103.0,Veracrypt,read,2
1048576,2048,4606409.0,Veracrypt,read,2
1048576,4096,4682669.0,Veracrypt,read,2
1048576,8192,4049118.0,Veracrypt,read,2
1048576,16384,1448663.0,Veracrypt,read,2
64,4,7100397.0,Veracrypt,read,3
64,8,10821524.0,Veracrypt,read,3
64,16,12902017.0,Veracrypt,read,3
64,32,15972885.0,Veracrypt,read,3
64,64,55857768.0,Veracrypt,read,3
128,4,6727225.0,Veracrypt,read,3
128,8,9129573.0,Veracrypt,read,3
128,16,10567140.0,Veracrypt,read,3
128,32,15881078.0,Veracrypt,read,3
128,64,20804356.0,Veracrypt,read,3
128,128,68779377.0,Veracrypt,read,3
256,4,6936061.0,Veracrypt,read,3
256,8,7735574.0,Veracrypt,read,3
256,16,13454450.0,Veracrypt,read,3
256,32,10245071.0,Veracrypt,read,3
256,64,11569783.0,Veracrypt,read,3
256,128,14164395.0,Veracrypt,read,3
256,256,43286099.0,Veracrypt,read,3
512,4,6319739.0,Veracrypt,read,3
512,8,7211022.0,Veracrypt,read,3
512,16,8394979.0,Veracrypt,read,3
512,32,8665997.0,Veracrypt,read,3
512,64,9814569.0,Veracrypt,read,3
512,128,13522711.0,Veracrypt,read,3
512,256,14240069.0,Veracrypt,read,3
512,512,22183443.0,Veracrypt,read,3
1024,4,7644933.0,Veracrypt,read,3
1024,8,10662628.0,Veracrypt,read,3
1024,16,8970167.0,Veracrypt,read,3
1024,32,13686709.0,Veracrypt,read,3
1024,64,9485232.0,Veracrypt,read,3
1024,128,9142007.0,Veracrypt,read,3
1024,256,14230902.0,Veracrypt,read,3
1024,512,13472053.0,Veracrypt,read,3
1024,1024,18608584.0,Veracrypt,read,3
2048,4,6649556.0,Veracrypt,read,3
2048,8,7159438.0,Veracrypt,read,3
2048,16,8221561.0,Veracrypt,read,3
2048,32,8574451.0,Veracrypt,read,3
2048,64,9483197.0,Veracrypt,read,3
2048,128,12050878.0,Veracrypt,read,3
2048,256,9349021.0,Veracrypt,read,3
2048,512,13301113.0,Veracrypt,read,3
2048,1024,14613561.0,Veracrypt,read,3
2048,2048,15262700.0,Veracrypt,read,3
4096,4,5969780.0,Veracrypt,read,3
4096,8,7639552.0,Veracrypt,read,3
4096,16,6769576.0,Veracrypt,read,3
4096,32,9823772.0,Veracrypt,read,3
4096,64,9373535.0,Veracrypt,read,3
4096,128,11601703.0,Veracrypt,read,3
4096,256,10867793.0,Veracrypt,read,3
4096,512,11672647.0,Veracrypt,read,3
4096,1024,9614850.0,Veracrypt,read,3
4096,2048,9373535.0,Veracrypt,read,3
4096,4096,8077780.0,Veracrypt,read,3
8192,4,5859631.0,Veracrypt,read,3
8192,8,8419841.0,Veracrypt,read,3
8192,16,10805609.0,Veracrypt,read,3
8192,32,11442544.0,Veracrypt,read,3
8192,64,11956180.0,Veracrypt,read,3
8192,128,10964221.0,Veracrypt,read,3
8192,256,11084481.0,Veracrypt,read,3
8192,512,9582152.0,Veracrypt,read,3
8192,1024,10638329.0,Veracrypt,read,3
8192,2048,9061576.0,Veracrypt,read,3
8192,4096,8543361.0,Veracrypt,read,3
8192,8192,8895021.0,Veracrypt,read,3
16384,4,6584970.0,Veracrypt,read,3
16384,8,7278984.0,Veracrypt,read,3
16384,16,8663787.0,Veracrypt,read,3
16384,32,8295640.0,Veracrypt,read,3
16384,64,8596590.0,Veracrypt,read,3
16384,128,6616672.0,Veracrypt,read,3
16384,256,8568720.0,Veracrypt,read,3
16384,512,8337915.0,Veracrypt,read,3
